id,manufacturer,aircraft_name,airline_name
356efd54,Airbus,Airbus A321neo,Aer Lingus
356f0986,Boeing,Boeing 777-300ER,Philippine Airlines
356f83ad,Boeing,Boeing 747-400,Asiana Airlines
356f9cf8,Unknown,Boeing 737 MAX 9,Icelandair
356faa32,Boeing,Boeing 757-200,United Airlines
356fb48d,Boeing,Boeing 787-9,Shanghai Airlines
