id,manufacturer,aircraft_name,airline_name
356e0035,Airbus,Airbus A350-900,Turkish Airlines
356f05d0,Airbus,Airbus A330-300,Iberia
356f66ea,Unknown,Boeing 737 MAX 9,Alaska Airlines
356f7cd1,Boeing,Boeing 777-300ER,Emirates
356f82d1,Boeing,Boeing 777-300ER,Korean Air
356f92f6,Airbus,Airbus A380-800,Korean Air
356fa22d,Boeing,Boeing 787-8,Groznyy Avia
