id,manufacturer,aircraft_name,airline_name
356dd4d1,Boeing,Boeing 777-200LR,Air India
356e8115,Boeing,Boeing 777-300ER,Air France
356eba17,Boeing,Boeing 787-9,AeroMexico
356ebc9c,Boeing,Boeing 747-400,Air China
356f28a9,Boeing,Boeing 777-300ER,Turkish Airlines
356f408a,Boeing,Boeing 777-300ER,Swiss International Air Lines
356f8590,Airbus,Airbus A350-900,Air China
