id,manufacturer,aircraft_name,airline_name
356e1842,Airbus,Airbus A350-900,Iberia
356e425f,Boeing,Boeing 787-9,China Southern Airlines
356f080d,Boeing,Boeing 787-8,Japan Airlines
356f269f,Boeing,Boeing 787-9,LATAM Chile
356f871d,Unknown,Boeing 757-300,Icelandair
356f9dc5,Airbus,Airbus A321neo,Hawaiian Airlines
356fa65e,Airbus,Airbus A330-900neo,Air Mauritius
356fb2be,Airbus,Airbus A350-900,Air France
