id,manufacturer,aircraft_name,airline_name
356e0cfc,Boeing,Boeing 777-200LR,Air Antilles Express
356f252c,Airbus,Airbus A380-800,British Airways
356f96de,Airbus,Airbus A330-300,Asiana Airlines
356faf59,Boeing,Boeing 787-9,Hainan Airlines
