id,manufacturer,aircraft_name,airline_name
356e2a77,Boeing,Boeing 777-300ER,British Airways
356eba11,Airbus,Airbus A350-900,China Airlines
356ee811,Airbus,Airbus A350-900,Singapore Airlines
356f2eae,Boeing,Boeing 787-8,Ethiopian Airlines
356f4adc,Airbus,Airbus A330-300,Malaysia Airlines
356f8042,Boeing,Boeing 777-200LR,Fedex
356f842f,Boeing,Boeing 737 MAX 8,American Airlines
356f923b,Airbus,Airbus A330-200,Sichuan Airlines
