id,manufacturer,aircraft_name,airline_name
356ebe3b,Airbus,Airbus A330-300,Turkish Airlines
356f24ab,Boeing,Boeing 777-200LR,China Cargo Airlines
356f66cb,Boeing,Boeing 787-9,Japan Airlines
356f821c,Boeing,Boeing 777-300ER,Cathay Pacific
356f8331,Airbus,Airbus A330-300,Thai AirAsia X
356f96eb,Unknown,Boeing 737 MAX 9,Copa Airlines
356f9bd1,Boeing,Boeing 747-400,UPS Airlines
356faed3,Airbus,Airbus A321,Finnair
