id,manufacturer,aircraft_name,airline_name
356edb0b,Airbus,Airbus A350-900,Air France
356f0044,Airbus,Airbus A321,Vietnam Airlines
356f0c07,Boeing,Boeing 777-300ER,Emirates
356f31fe,Boeing,Boeing 787-10,KLM
356f4561,Airbus,Airbus A330-300,Malaysia Airlines
356f9321,Airbus,Airbus A320neo,Pegasus Airlines
356fa7c3,Airbus,Airbus A330-300,AirAsia X
356fae34,Boeing,Boeing 787-8,Qatar Airways
