id,manufacturer,aircraft_name,airline_name
356eda6f,Airbus,Airbus A330-300,Delta Air Lines
356f828b,Boeing,Boeing 767-300,Uzbekistan Airways
356f8706,Airbus,Airbus A330-300,Hainan Airlines
