id,manufacturer,aircraft_name,airline_name
356f21f2,Boeing,Boeing 787-9,Korean Air
356f604c,Boeing,Boeing 747-400,Singapore Airlines
356f606f,Airbus,Airbus A321neo,VietJet Air
356f7fe4,Unknown,Boeing 737 MAX 9,Alaska Airlines
356fb1cc,Airbus,Airbus A350-900,Singapore Airlines
