id,manufacturer,aircraft_name,airline_name
356eed73,Airbus,Airbus A350-900,China Southern Airlines
356f3b80,Boeing,Boeing 787-8,Japan Airlines
356f4be1,Boeing,Boeing 787-10,Etihad Airways
356f6bb7,Airbus,Airbus A380-800,Singapore Airlines
356f77d5,Unknown,Boeing 737 MAX 9,Icelandair
356f8907,Unknown,Boeing 737-800,Yakutia Airlines
356f9e1e,Unknown,Boeing 737-800,Alaska Airlines
356fa234,Boeing,Boeing 777-300ER,Thai Airways
356fa4d2,Airbus,Airbus A340-300,Swiss International Air Lines
