id,manufacturer,aircraft_name,airline_name
356e7058,Airbus,Airbus A340-300,Lufthansa Cargo
356f1177,Boeing,Boeing 787-9,KLM
356f7d49,Boeing,Boeing 747-400,Turkish Airlines
356f87e6,Boeing,Boeing 787-9,EgyptAir
356f97a5,Unknown,Boeing 737-800,Singapore Airlines
356faa1e,Boeing,Boeing 737 MAX 8,United Airlines
