id,manufacturer,aircraft_name,airline_name
356f1a12,Airbus,Airbus A330-300,Turkish Airlines
356f29df,Boeing,Boeing 777-300ER,British Airways
356f421c,Airbus,Airbus A340-300,Lufthansa Cargo
356f49b4,Boeing,Boeing 787-9,Vietnam Airlines
356f96e9,Boeing,Boeing 737 MAX 8,flydubai
356fa156,Boeing,Boeing 737 MAX 8,Icelandair
