id,manufacturer,aircraft_name,airline_name
356e8481,Boeing,Boeing 787-9,Perimeter Aviation
356ef494,Embraer,Embraer Legacy 450,Swiss International Air Lines
356f3747,Airbus,Airbus A350-900,Finnair
356f9ade,Airbus,Airbus A321,American Airlines
