id,manufacturer,aircraft_name,airline_name
356e1870,Boeing,Boeing 777-300ER,Korean Air
356e3d92,Boeing,Boeing 787-9,KLM
356f169e,Boeing,Boeing 767-300,Air Norway
356f329d,Unknown,Boeing 737 MAX 9,Copa Airlines
356f5a9a,Boeing,Boeing 787-9,El Al
356f9c46,Boeing,Boeing 787-8,Uzbekistan Airways
356f9c79,Boeing,Boeing 777-300ER,Qatar Airways
