id,manufacturer,aircraft_name,airline_name
356e0ca6,Airbus,Airbus A350-900,Singapore Airlines
356e25ed,Boeing,Boeing 787-9,Air New Zealand
356eb37e,Boeing,Boeing 777-200,British Airways
356ee389,Boeing,Boeing 777-300ER,United Airlines
356f6353,Boeing,Boeing 777-300ER,Turkish Airlines
356f8184,Airbus,Airbus A321neo,Vietnam Airlines
356f9c9e,Boeing,Boeing 777-300ER,Turkmenistan Airlines
