id,manufacturer,aircraft_name,airline_name
356edd4c,Boeing,Boeing 787-9,Japan Airlines
356f1b1b,Airbus,Airbus A330-900neo,Delta Air Lines
356f4c0c,Boeing,Boeing 737 MAX 8,Southwest Airlines
356f97d4,Airbus,Airbus A350-900,Thai Airways
