origin_airport_name,destination_airport_name,count
Adolfo Suárez Madrid–Barajas Airport,El Dorado International Airport,16
Taiwan Taoyuan International Airport,Vienna International Airport,8
Chicago O'Hare International Airport,Addis Ababa Bole International Airport,4
Incheon International Airport,Abu Dhabi International Airport,4
Hartsfield Jackson Atlanta International Airport,İstanbul Airport,4
Suvarnabhumi Airport,Addis Ababa Bole International Airport,1
