origin_airport_name,destination_airport_name,count
Frankfurt Airport,Tokyo Haneda International Airport,8
Munich Airport,Tokyo Haneda International Airport,4
Malpensa International Airport,Singapore Changi Airport,4
Incheon International Airport,Hamad International Airport,4
Julius Nyerere International Airport,Dubai International Airport,4
London Heathrow Airport,Hamad International Airport,4
Berlin Brandenburg Airport,John F Kennedy International Airport,4
