origin_airport_name,destination_airport_name,count
King Abdulaziz International Airport,Sultan Aji Muhammad Sulaiman Sepinggan International Airport,4
Adolfo Suárez Madrid–Barajas Airport,Viru Viru International Airport,4
Daniel K Inouye International Airport,Harry Reid International Airport,4
Paris-Orly Airport,Newark Liberty International Airport,4
