origin_airport_name,destination_airport_name,count
Taiwan Taoyuan International Airport,Los Angeles / Tom Bradley International Airport,20
Adolfo Suárez Madrid–Barajas Airport,José Joaquín de Olmedo International Airport,4
Helsinki Vantaa Airport,Incheon International Airport,4
Beijing Daxing International Airport,İstanbul Airport,4
Burlington International Airport,Ronald Reagan Washington National Airport,4
Amsterdam Airport Schiphol,Al Maktoum International Airport,4
Soekarno-Hatta International Airport,Xiamen Gaoqi International Airport,4
John F Kennedy International Airport,El Dorado International Airport,4
