origin_airport_name,destination_airport_name,count
Frankfurt Airport,Shanghai Pudong International Airport,12
Chubu Centrair International Airport,Cincinnati Northern Kentucky International Airport,8
İstanbul Airport,Chhatrapati Shivaji International Airport,8
Nursultan Nazarbayev International Airport,Malpensa International Airport,4
Soekarno-Hatta International Airport,Shanghai Pudong International Airport,8
Tribhuvan International Airport,King Fahd International Airport,8
OR Tambo International Airport,London Heathrow Airport,8
Logan International Airport,San Francisco International Airport,4
Helsinki Vantaa Airport,Málaga-Costa del Sol Airport,4
