origin_airport_name,destination_airport_name,count
İstanbul Airport,Narita International Airport,12
Adolfo Suárez Madrid–Barajas Airport,Miami International Airport,24
Hartsfield Jackson Atlanta International Airport,Incheon International Airport,24
Charles de Gaulle International Airport,John F Kennedy International Airport,24
Ninoy Aquino International Airport,Sydney Kingsford Smith International Airport,24
Suvarnabhumi Airport,Kansai International Airport,21
Ngurah Rai (Bali) International Airport,Dubai International Airport,12
Brussels Airport,Incheon International Airport,12
Cape Town International Airport,London Heathrow Airport,12
