origin_airport_name,destination_airport_name,count
Zürich Airport,Hong Kong International Airport,12
Incheon International Airport,Sydney Kingsford Smith International Airport,24
Narita International Airport,Hamad International Airport,12
Rome–Fiumicino Leonardo da Vinci International Airport,San Francisco International Airport,12
Tokyo Haneda International Airport,San Francisco International Airport,12
Charles de Gaulle International Airport,Detroit Metropolitan Wayne County Airport,12
Tokyo Haneda International Airport,Suvarnabhumi Airport,12
Hong Kong International Airport,Malpensa International Airport,12
Hamad International Airport,Singapore Changi Airport,12
