origin_airport_name,destination_airport_name,count
Singapore Changi Airport,London Heathrow Airport,60
Taiwan Taoyuan International Airport,Vancouver International Airport,24
Tokyo Haneda International Airport,London Heathrow Airport,12
Tan Son Nhat International Airport,Narita International Airport,17
