origin_airport_name,destination_airport_name,count
Copenhagen Kastrup Airport,Singapore Changi Airport,17
Frankfurt Airport,George Bush Intercontinental Houston Airport,17
Suvarnabhumi Airport,Vienna International Airport,17
Paphos International Airport,London Gatwick Airport,17
