origin_airport_name,destination_airport_name,count
Charles de Gaulle International Airport,Minister Pistarini International Airport,17
Amsterdam Airport Schiphol,Narita International Airport,17
Frankfurt Airport,Los Angeles / Tom Bradley International Airport,17
Munich Airport,Newark Liberty International Airport,17
Liège Airport,Zhengzhou Xinzheng International Airport,17
Sharm El Sheikh International Airport,Manchester Airport,17
Almaty International Airport,Liège Airport,17
