origin_airport_name,destination_airport_name,count
Munich Airport,Vancouver International Airport,17
Comodoro Arturo Merino Benítez International Airport,Murtala Muhammed International Airport,17
Val de Cans/Júlio Cezar Ribeiro International Airport,Fort Lauderdale Hollywood International Airport,17
Keflavik International Airport,Newark Liberty International Airport,17
