origin_airport_name,destination_airport_name,count
İstanbul Airport,San Francisco International Airport,17
Hong Kong International Airport,Charles de Gaulle International Airport,17
London Heathrow Airport,Nashville International Airport,17
Keflavik International Airport,Chicago O'Hare International Airport,17
Suvarnabhumi Airport,Narita International Airport,51
Shanghai Pudong International Airport,Cairo International Airport,17
Los Angeles / Tom Bradley International Airport,Chicago O'Hare International Airport,4
