origin_airport_name,destination_airport_name,count
İstanbul Airport,Toronto Lester B. Pearson International Airport,17
Auckland International Airport,Hong Kong International Airport,17
Phuket International Airport,Hamad International Airport,17
Los Angeles / Tom Bradley International Airport,Fort Lauderdale Hollywood International Airport,17
Suvarnabhumi Airport,Frankfurt Airport,17
Ontario International Airport,Philadelphia International Airport,12
Seattle–Tacoma International Airport,Pittsburgh International Airport,6
