origin_airport_name,destination_airport_name,count
Adelaide International Airport,Hamad International Airport,17
Abu Dhabi International Airport,Hong Kong International Airport,34
Amsterdam Airport Schiphol,Hamad International Airport,17
Singapore Changi Airport,İstanbul Airport,24
Suvarnabhumi Airport,Perth International Airport,17
