origin_airport_name,destination_airport_name,count
London Heathrow Airport,Newark Liberty International Airport,51
Miami International Airport,Aeropuerto Internacional Silvio Pettirossi,17
Zürich Airport,Newark Liberty International Airport,17
OR Tambo International Airport,Frankfurt Airport,17
