destination_airport_name,count
Bandaranaike International Colombo Airport,6
Luis Munoz Marin International Airport,4
Humberto Delgado Airport (Lisbon Portela Airport),2
Long Beach Airport (Daugherty Field),2
Blaise Diagne International Airport,2
