destination_airport_name,count
Bandaranaike International Colombo Airport,48
Luis Munoz Marin International Airport,32
Humberto Delgado Airport (Lisbon Portela Airport),16
Long Beach Airport (Daugherty Field),16
Blaise Diagne International Airport,16
