origin_airport_name,destination_airport_name,count
İstanbul Airport,Washington Dulles International Airport,1
Miami International Airport,Ted Stevens Anchorage International Airport,1
Orlando International Airport,San Francisco International Airport,1
Hamad International Airport,Ninoy Aquino International Airport,2
Frankfurt Airport,Orlando International Airport,1
Soekarno-Hatta International Airport,King Abdulaziz International Airport,1
