origin_airport_name,destination_airport_name,count
Al Maktoum International Airport,Hangzhou Xiaoshan International Airport,1
Xiamen Gaoqi International Airport,Melbourne International Airport,1
King Shaka International Airport,Dubai International Airport,1
Guangzhou Baiyun International Airport,Rome–Fiumicino Leonardo da Vinci International Airport,1
Harry Reid International Airport,Kahului International Airport,2
Miami International Airport,Phoenix Sky Harbor International Airport,1
London Heathrow Airport,Osmany International Airport,1
Mikonos Airport,London Gatwick Airport,1
