origin_airport_name,destination_airport_name,count
London Heathrow Airport,San Francisco International Airport,5
London Heathrow Airport,George Bush Intercontinental Houston Airport,2
Guangzhou Baiyun International Airport,Los Angeles / Tom Bradley International Airport,1
Charles de Gaulle International Airport,Martinique Aimé Césaire International Airport,1
Singapore Changi Airport,Auckland International Airport,1
John F Kennedy International Airport,King Abdulaziz International Airport,1
