origin_airport_name,destination_airport_name,count
Taiwan Taoyuan International Airport,Los Angeles / Tom Bradley International Airport,5
Adolfo Suárez Madrid–Barajas Airport,José Joaquín de Olmedo International Airport,1
Helsinki Vantaa Airport,Incheon International Airport,1
Beijing Daxing International Airport,İstanbul Airport,1
Burlington International Airport,Ronald Reagan Washington National Airport,1
Amsterdam Airport Schiphol,Al Maktoum International Airport,1
Soekarno-Hatta International Airport,Xiamen Gaoqi International Airport,1
John F Kennedy International Airport,El Dorado International Airport,1
