origin_airport_name,destination_airport_name,count
Zürich Airport,San Francisco International Airport,2
Paris-Orly Airport,Roland Garros Airport,1
London Heathrow Airport,Vancouver International Airport,2
Charles de Gaulle International Airport,José Martí International Airport,1
Minister Pistarini International Airport,Adolfo Suárez Madrid–Barajas Airport,2
Cape Town International Airport,Dubai International Airport,1
King Khaled International Airport,Rome–Fiumicino Leonardo da Vinci International Airport,1
Singapore Changi Airport,Kansai International Airport,1
