origin_airport_name,destination_airport_name,count
Frankfurt Airport,San Antonio International Airport,10
İstanbul Airport,John F Kennedy International Airport,10
Washington Dulles International Airport,Los Angeles / Tom Bradley International Airport,10
Cincinnati Northern Kentucky International Airport,Malpensa International Airport,10
Frankfurt Airport,Ashgabat International Airport,10
