origin_airport_name,destination_airport_name,count
Beijing Capital International Airport,John F Kennedy International Airport,10
Amsterdam Airport Schiphol,Seattle–Tacoma International Airport,10
Los Angeles / Tom Bradley International Airport,Narita International Airport,20
Toronto Lester B. Pearson International Airport,Incheon International Airport,20
Charlotte Douglas International Airport,Phoenix Sky Harbor International Airport,10
Muscat International Airport,Kuala Lumpur International Airport,10
İstanbul Airport,Aeropuerto Internacional Lic. Benito Juárez,10
