origin_airport_name,destination_airport_name,count
Frankfurt Airport,Guangzhou Baiyun International Airport,10
Dallas Fort Worth International Airport,Shanghai Pudong International Airport,10
Ninoy Aquino International Airport,Los Angeles / Tom Bradley International Airport,10
Vancouver International Airport,Narita International Airport,10
William P Hobby Airport,Teterboro Airport,1
Los Angeles / Tom Bradley International Airport,Hartsfield Jackson Atlanta International Airport,1
