origin_airport_name,destination_airport_name,count
Copenhagen Kastrup Airport,Singapore Changi Airport,10
Frankfurt Airport,George Bush Intercontinental Houston Airport,10
Suvarnabhumi Airport,Vienna International Airport,10
Paphos International Airport,London Gatwick Airport,10
