origin_airport_name,destination_airport_name,count
Taiwan Taoyuan International Airport,Los Angeles / Tom Bradley International Airport,50
Adolfo Suárez Madrid–Barajas Airport,José Joaquín de Olmedo International Airport,10
Helsinki Vantaa Airport,Incheon International Airport,10
Beijing Daxing International Airport,İstanbul Airport,10
Burlington International Airport,Ronald Reagan Washington National Airport,10
Amsterdam Airport Schiphol,Al Maktoum International Airport,10
Soekarno-Hatta International Airport,Xiamen Gaoqi International Airport,10
John F Kennedy International Airport,El Dorado International Airport,10
