origin_airport_name,destination_airport_name,count
London Gatwick Airport,Orlando International Airport,7
Suvarnabhumi Airport,Ben Gurion International Airport,7
Tokyo Haneda International Airport,Singapore Changi Airport,7
Charles de Gaulle International Airport,OR Tambo International Airport,7
Guarulhos - Governador André Franco Montoro International Airport,Adolfo Suárez Madrid–Barajas Airport,14
Norman Y. Mineta San Jose International Airport,Laurence G Hanscom Field,7
St Louis Lambert International Airport,San Francisco International Airport,7
OR Tambo International Airport,Zürich Airport,7
Ted Stevens Anchorage International Airport,Narita International Airport,7
