origin_airport_name,destination_airport_name,count
Adolfo Suárez Madrid–Barajas Airport,Jose Maria Córdova International Airport,14
John F Kennedy International Airport,Incheon International Airport,21
Munich Airport,Chicago O'Hare International Airport,7
Tokyo Haneda International Airport,Los Angeles / Tom Bradley International Airport,7
Khabarovsk Novy Airport,Suvarnabhumi Airport,7
Sir Seewoosagur Ramgoolam International Airport,London Gatwick Airport,14
Los Angeles / Tom Bradley International Airport,Monseñor Óscar Arnulfo Romero International Airport,7
George Bush Intercontinental Houston Airport,Tokyo Haneda International Airport,7
