origin_airport_name,destination_airport_name,count
Frankfurt Airport,Taiwan Taoyuan International Airport,7
Frankfurt Airport,Hong Kong International Airport,7
London Heathrow Airport,Dubai International Airport,21
Comodoro Arturo Merino Benítez International Airport,Charles de Gaulle International Airport,7
John F Kennedy International Airport,Dubai International Airport,7
