origin_airport_name,destination_airport_name,count
Manchester Airport,Singapore Changi Airport,7
Humberto Delgado Airport (Lisbon Portela Airport),Viracopos International Airport,7
İstanbul Airport,Singapore Changi Airport,7
Toronto Lester B. Pearson International Airport,San Francisco International Airport,7
Comodoro Arturo Merino Benítez International Airport,Tocumen International Airport,7
John F Kennedy International Airport,Los Angeles / Tom Bradley International Airport,7
Suvarnabhumi Airport,Stockholm-Arlanda Airport,7
