origin_airport_name,destination_airport_name,count
Auckland International Airport,Singapore Changi Airport,7
Tokyo Haneda International Airport,Charles de Gaulle International Airport,7
Amsterdam Airport Schiphol,Salt Lake City International Airport,7
Logan International Airport,Hamad International Airport,7
Paphos International Airport,Bournemouth Airport,7
