origin_airport_name,destination_airport_name,count
İstanbul Airport,San Francisco International Airport,7
Hong Kong International Airport,Charles de Gaulle International Airport,7
London Heathrow Airport,Nashville International Airport,7
Keflavik International Airport,Chicago O'Hare International Airport,7
Suvarnabhumi Airport,Narita International Airport,21
Shanghai Pudong International Airport,Cairo International Airport,7
