origin_airport_name,destination_airport_name,count
Cincinnati Northern Kentucky International Airport,Chubu Centrair International Airport,7
Tokyo Haneda International Airport,Vancouver International Airport,7
Sheremetyevo International Airport,Beijing Capital International Airport,14
Beijing Capital International Airport,Singapore Changi Airport,14
Keflavik International Airport,Denver International Airport,7
