origin_airport_name,destination_airport_name,count
London Gatwick Airport,Orlando International Airport,15
Suvarnabhumi Airport,Ben Gurion International Airport,15
Tokyo Haneda International Airport,Singapore Changi Airport,15
Charles de Gaulle International Airport,OR Tambo International Airport,15
Guarulhos - Governador André Franco Montoro International Airport,Adolfo Suárez Madrid–Barajas Airport,30
Norman Y. Mineta San Jose International Airport,Laurence G Hanscom Field,15
St Louis Lambert International Airport,San Francisco International Airport,15
OR Tambo International Airport,Zürich Airport,15
Ted Stevens Anchorage International Airport,Narita International Airport,15
