origin_airport_name,destination_airport_name,count
Kansai International Airport,Helsinki Vantaa Airport,15
Newark Liberty International Airport,John Wayne Orange County International Airport,15
İstanbul Airport,Manas International Airport,15
Jaipur International Airport,Kuala Lumpur International Airport,11
