origin_airport_name,destination_airport_name,count
İstanbul Airport,Los Angeles / Tom Bradley International Airport,15
İstanbul Airport,Ulaanbaatar Chinggis Khaan International Airport,15
London Heathrow Airport,Washington Dulles International Airport,45
Xiamen Gaoqi International Airport,Ted Stevens Anchorage International Airport,30
Dallas Fort Worth International Airport,Liège Airport,15
Frankfurt Airport,Blaise Diagne International Airport,15
