origin_airport_name,destination_airport_name,count
İstanbul Airport,Washington Dulles International Airport,15
Miami International Airport,Ted Stevens Anchorage International Airport,15
Orlando International Airport,San Francisco International Airport,15
Hamad International Airport,Ninoy Aquino International Airport,30
Frankfurt Airport,Orlando International Airport,15
Soekarno-Hatta International Airport,King Abdulaziz International Airport,15
