origin_airport_name,destination_airport_name,count
İstanbul Airport,Narita International Airport,15
Adolfo Suárez Madrid–Barajas Airport,Miami International Airport,30
Hartsfield Jackson Atlanta International Airport,Incheon International Airport,30
Charles de Gaulle International Airport,John F Kennedy International Airport,30
Ninoy Aquino International Airport,Sydney Kingsford Smith International Airport,30
Suvarnabhumi Airport,Kansai International Airport,27
Ngurah Rai (Bali) International Airport,Dubai International Airport,15
Brussels Airport,Incheon International Airport,15
Cape Town International Airport,London Heathrow Airport,15
