origin_airport_name,destination_airport_name,count
Singapore Changi Airport,San Francisco International Airport,30
Luxembourg-Findel International Airport,Dallas Fort Worth International Airport,15
Paris-Orly Airport,San Francisco International Airport,15
João Paulo II Airport,Toronto Lester B. Pearson International Airport,15
Shanghai Pudong International Airport,Malpensa International Airport,15
