origin_airport_name,destination_airport_name,count
Cincinnati Northern Kentucky International Airport,Chubu Centrair International Airport,15
Tokyo Haneda International Airport,Vancouver International Airport,15
Sheremetyevo International Airport,Beijing Capital International Airport,30
Beijing Capital International Airport,Singapore Changi Airport,26
Keflavik International Airport,Denver International Airport,15
