origin_airport_name,destination_airport_name,count
Frankfurt Airport,Incheon International Airport,75
Singapore Changi Airport,Helsinki Vantaa Airport,15
Phuket International Airport,İstanbul Airport,15
Zvartnots International Airport,Incheon International Airport,15
Kahului International Airport,Phoenix Sky Harbor International Airport,15
