destination_airport_name,count
Bandaranaike International Colombo Airport,15
Luis Munoz Marin International Airport,10
Humberto Delgado Airport (Lisbon Portela Airport),5
Long Beach Airport (Daugherty Field),5
Blaise Diagne International Airport,5
