origin_airport_name,destination_airport_name,count
Kansai International Airport,İstanbul Airport,14
Shanghai Pudong International Airport,Melbourne International Airport,28
Sheremetyevo International Airport,Beijing Daxing International Airport,14
Vienna International Airport,Incheon International Airport,14
Amílcar Cabral International Airport,Rome–Fiumicino Leonardo da Vinci International Airport,14
John F Kennedy International Airport,Sangster International Airport,14
