origin_airport_name,destination_airport_name,count
Malpensa International Airport,Narita International Airport,14
Sheremetyevo International Airport,Yakutsk Airport,14
Soekarno-Hatta International Airport,Beijing Capital International Airport,14
Singapore Changi Airport,Shanghai Pudong International Airport,28
Daniel K Inouye International Airport,Los Angeles / Tom Bradley International Airport,27
