origin_airport_name,destination_airport_name,count
Athens Eleftherios Venizelos International Airport,John F Kennedy International Airport,14
Hong Kong International Airport,Amsterdam Airport Schiphol,14
Tangier Ibn Battuta Airport,Timişoara Traian Vuia Airport,14
General Mitchell International Airport,Phoenix Sky Harbor International Airport,14
