destination_airport_name,count
Bandaranaike International Colombo Airport,27
Luis Munoz Marin International Airport,18
Humberto Delgado Airport (Lisbon Portela Airport),9
Long Beach Airport (Daugherty Field),9
Blaise Diagne International Airport,9
